GTIN,상품분류코드,상품분류명,상품명(대표),상품명(국문),상품명(영문),상품명(기타),품목명,모델명,제품번호,회사정보,수입 상품 구분,국가정보,브랜드 소유회사,브랜드명,상품 단위,규격정보,상품 구성,포장단위별 수량,순중량(Net Weight),총중량(Gross Weight),가로(cm),세로(cm),높이(cm),과세형태,상품 형태,상품 포장 재질,분리배출표시,성인용 상품 여부,어린이용 상품 여부,보관 취급 주의사항,AS책임자(반품/교환주소),전화번호(교환문의),마케팅 문구,기타,원재료 전체텍스트,등록일시,수정일시,보정이미지 1000 JPG,보정이미지 1000 PNG,썸네일 250 JPG,썸네일 250 PNG,영양성분,부가기능(138677),렌즈색상(138768),자외선 차단기능(138769),렌즈종류(138770),선글라스종류(138771),길이(138773),주요소재(138774),장식(138775),주요소재(138776),종류(138777),갑피(138778),스마트폰 수납(138779),주요소재(138780),사이즈(138781),수하물규격(138782),솔(밑창) 재질(138783),주요소재(캐리어)(138784),종류(138785),부가특징(138786),부츠종류(138788),노트북수납(138789),토스타일(138790),프레임소재(138813),프레임형태(138814),종류(138815),헤어색상(138818),가발 종류(138819),아웃솔(138820),색상(138821),부가기능(138822),패턴(138830),주요소재(138832),안감(138840),주요소재(신발)(138844),굽높이(cm)(138958),모자 종류(138997),최소연령(139040),성별/연령(139132),색상(139546),부가기능(139553),최대 기압방수(139554),케이스 소재(139555),장식(139556),버클(139557),쿼츠 종류(139559),무브먼트(139560),글래스 소재(139561),케이스 모양(139562),밴드 소재(139563),스타일(139564),종류(139566),방식(139567),발목높이(139602),주요특징(139603),캐릭터명(139786),손 구분(139830),아이템(139836),장식(139859),아이템(139860),길이(139861),굽타입(139862),용도(139865),제품 소재(140698),세탁방법(140702),KC인증번호(140740),사용방법(140746),KC인증 필 유무(140856),사용연령(140864),KC인증정보(140870),재질/원료/성분명(140878),용도(140902),홈페이지 주소(140903),내열온도(140905),내냉온도(140906),영업신고(허가)번호(140921),인증(140933),품질보증기간(140940),종류(140952),제조년월(140958),섬유제품 취급에 관한 표시(140959),섬유의 조성 및 혼용율(140962),제품특징(140963),사용용도(140964),가격(140966)
8809534998799,11160101,패션잡화>유니섹스신발>유니섹스신발류>실내화,arnaldo bassini 다용도 세탁화 BLUE FREE,다용도 세탁화,,AB. 다용도 세탁화,다용도 세탁화,,,구분=수입|:|이름=(주)명신에프엔에스|:|주소=경기도 평택시 진위면 동천2길 14-21,수입제품,제조국=중국,(주)명신에프엔에스,arnaldo bassini,단일,사이즈=FREE,,1,,255.5,11.0,30.0,33.0,,기타유형,,,N,N,"[[취급 및 사용상 주의사항]]
# 오염제거는 엷게 푼 세제를 부드러운 헝겊에 묻혀서 닦아주십시오.
# 장시간 물에 담궈 두거나 세탁기 사용을 절대 금합니다. 
# 건조 시 직사광선이나 화기를 피한 응달에서 완전 건조 후 착화하여 주십시오.",구입처,,,"# 본 제품은 엄격한 품질관리와 공정관리를 거쳐 생산 되었으며 외관검사, 물성검사에서 합격한 제품입니다. ",,2023-06-12 10:34:22,2023-06-21 07:00:06,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F17a29298-baf1-4e6a-ddc3-b6a1969b83cf%2F17a29298-baf1-4e6a-ddc3-b6a1969b83cf_front_angle_1000.jpg?alt=media&token=5f8884c6-4410-4a61-b596-51ba5c8dc5f9,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F17a29298-baf1-4e6a-ddc3-b6a1969b83cf%2F17a29298-baf1-4e6a-ddc3-b6a1969b83cf_front_angle_1000.png?alt=media&token=2862a693-1b73-4b2d-9cf6-574ffe330d98,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F17a29298-baf1-4e6a-ddc3-b6a1969b83cf%2F17a29298-baf1-4e6a-ddc3-b6a1969b83cf_front_angle_250.jpg?alt=media&token=b6c14480-3ca6-4a7c-924d-35925647513a,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F17a29298-baf1-4e6a-ddc3-b6a1969b83cf%2F17a29298-baf1-4e6a-ddc3-b6a1969b83cf_front_angle_250.png?alt=media&token=64205508-6bf2-432f-aaab-8be4f4ebecb0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EVA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,2022년 03월,그늘/바닥에 뉘어서 건조;드라이클리닝 불가함;물온도 30℃로 세탁/세탁기 사용 불가/손세탁 약하게 가능/중성세제 사용;염소계 표백제로 표백할 수 없음;불꽃주의,"겉감 - EVA, 안감 - EVA, 바닥재 - EVA",,,
8809097807101,11100501,패션잡화>패션소품>스카프>롱,NASKA WELLSTAR 멀티스카프 50 x 25cm,멀티스카프,Multi Scarf,,멀티스카프,,KS013,구분=제조/생산|:|이름=리더스|:|주소=,국내제품,제조국=대한민국(국산),리더스,WELLSTAR|:|NASKA,단일,사이즈=50 x 25cm,,1,,47.0,14.6,1.5,19.7,,기타유형,,"비닐류(OTHER),비닐류(PVC)",N,N,,,,"# 남여공용/FREE
# 레져스포츠와 패션코디네이션의 조화
# 두건/마스크/밴드등 다양하게 활용가능
# UV 자외선 완벽 차단
_ 헤어밴드, 두건, 목도리, 손목/발목밴드, 머리끈, 마스크, 안대, 스카프등 멀티 패션소재로 자유롭게 연출할 수 있는 고기능성 패션아이템입니다.
_ 스포츠, 인라인, 스키, 스노보드, 등산, 모터스포츠, 바이크, 마라톤등 레져스포츠와 패션코디네이션을 위한 포인트 아이템으로 적합합니다.","# 피부무자극인증
# 여러가지 착용방법
_ 레져활동시 손목에 착용
# 용도 : 레져 야외 활동시",,2023-06-13 16:11:36,2023-06-24 07:00:07,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Fe3b6ceaa-65eb-45dc-b6d5-95ea9fe5317f%2Fe3b6ceaa-65eb-45dc-b6d5-95ea9fe5317f_front_angle_1000.jpg?alt=media&token=3f6a0f2f-1f21-46ae-af63-7acf9aaeba4a,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Fe3b6ceaa-65eb-45dc-b6d5-95ea9fe5317f%2Fe3b6ceaa-65eb-45dc-b6d5-95ea9fe5317f_front_angle_1000.png?alt=media&token=49e36cda-d37c-4fea-b295-47037f294f07,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Fe3b6ceaa-65eb-45dc-b6d5-95ea9fe5317f%2Fe3b6ceaa-65eb-45dc-b6d5-95ea9fe5317f_front_angle_250.jpg?alt=media&token=63a86855-c911-40a4-86b6-06ee0595ffb9,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Fe3b6ceaa-65eb-45dc-b6d5-95ea9fe5317f%2Fe3b6ceaa-65eb-45dc-b6d5-95ea9fe5317f_front_angle_250.png?alt=media&token=9e2d62a6-1824-41e0-b52a-f0003e00d732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,퍼플,,,,,,,,,남녀(성인)공용,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,"www.naska.co.kr, www.wellstar.co.kr",,,,,,,,"손으로 약하게 짬;물온도 30℃로 세탁/세탁기, 손세탁 약하게 세탁/중성세제 사용;염소계 표백제로 표백할 수 없음",100% POLYEATER MICROFIBER,,,
8809158526750,11060508,패션잡화>여성신발>샌들/슬리퍼>슬리퍼,SUNG MOON 실내 실리퍼 리즈 샌들 250,리즈 샌들,,SM SHOES|:|INDOOR SLIPPER|:|SLIPER,,,,구분=제조/판매|:|이름=성문 인터내셔날|:|주소=경기도 김포시 통진읍 마송2로 104번길 132-72,수입제품,제조국=중국,성문 인터내셔날,SM|:|SUNG MOON,단일,(규격)=250,,1,,420.0,32.5,37.0,12.0,,봉지형,,비닐류(PP),N,N,,,,,# 제30-1203828호,,2023-07-06 13:16:42,2023-07-22 07:00:07,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Fcc385b32-4ac7-4090-f5eb-2705ed44745f%2Fcc385b32-4ac7-4090-f5eb-2705ed44745f_front_angle_1000.jpg?alt=media&token=8533f30d-4607-4202-8949-a13b1ba648d6,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Fcc385b32-4ac7-4090-f5eb-2705ed44745f%2Fcc385b32-4ac7-4090-f5eb-2705ed44745f_front_angle_1000.png?alt=media&token=9af884f1-ac8a-42f2-ac04-d2a8bc0eebe1,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Fcc385b32-4ac7-4090-f5eb-2705ed44745f%2Fcc385b32-4ac7-4090-f5eb-2705ed44745f_front_angle_250.jpg?alt=media&token=2c05271f-89df-462f-ab4a-370dcf3a3bca,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Fcc385b32-4ac7-4090-f5eb-2705ed44745f%2Fcc385b32-4ac7-4090-f5eb-2705ed44745f_front_angle_250.png?alt=media&token=19c325ba-a760-408b-b7b4-93e3e6992efe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,로우탑,,,,,,,,,,,,,,N,,,"재질 :: T/C, 면, EVA, 자가드, 옥스퍼드, PVC",,,,,,,,,,,,,,
8805095463745,11160101,패션잡화>유니섹스신발>유니섹스신발류>실내화,arnaldo bassini 후니 거실화_BK 285mm (±1cm),후니 거실화,,,ab. 후니 거실화_BK,,,구분=수입|:|이름=(주)명신에프엔에스|:|주소=경기도 평택시 진위면 동천2길 14-21,수입제품,제조국=중국,(주)명신에프엔에스,arnaldo bassini|:|ab,단일,사이즈=285mm (±1cm),,1,,170.0,28.0,35.0,8.5,,봉지형,,비닐류(PP),N,N,"[[취급 및 사용상 주의사항]]
# 본 제품은 접착이 되어 있는 제품으로 세탁 시 탈색 및 제품 변형이 있을 수 있으니 가급적 세탁을 하지 마십시오.
# 오염제거는 엷게 푼 세제를 부드러운 헝겊에 묻혀서 닦아주십시오,
# 장시간 물에 담궈 두거나 세탁기 사용을 절대 금합니다.",구입처,031-666-3272 ((주)명신에프엔에스),,"# 본 제품은 엄격한 품질관리와 공정관리를 거쳐 생산 되었으며 외관검사, 물성검사에서 합격한 제품입니다.",,2023-07-06 14:12:09,2023-07-22 07:00:07,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Fbbed0881-b1c6-4f04-5289-fc4bb266c29e%2Fbbed0881-b1c6-4f04-5289-fc4bb266c29e_front_angle_1000.jpg?alt=media&token=546abb46-0213-4109-8d22-0f30d06b3cc3,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Fbbed0881-b1c6-4f04-5289-fc4bb266c29e%2Fbbed0881-b1c6-4f04-5289-fc4bb266c29e_front_angle_1000.png?alt=media&token=60e8f8c9-05c1-45d0-9baf-be327917a9e8,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Fbbed0881-b1c6-4f04-5289-fc4bb266c29e%2Fbbed0881-b1c6-4f04-5289-fc4bb266c29e_front_angle_250.jpg?alt=media&token=3221e40a-3572-415a-b407-35b28edd1772,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2Fbbed0881-b1c6-4f04-5289-fc4bb266c29e%2Fbbed0881-b1c6-4f04-5289-fc4bb266c29e_front_angle_250.png?alt=media&token=be9f47f8-855d-495e-824a-cee18bfcc130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,"가죽제품 재료의 종류 :: 겉감 - 인조가죽(합성가죽), 안감 - 면 55%, 폴리에스터 42%, 폴리우레탄 3%, 바닥재 - 합성고무",,,,,,,,,2019년 11월,그늘/바닥에 뉘어서 건조;드라이클리닝 불가함;물세탁 안됨;염소계 표백제로 표백할 수 없음;불꽃주의,,,,
8805095463752,11160101,패션잡화>유니섹스신발>유니섹스신발류>실내화,arnaldo bassini 후니 거실화_WH 265mm (±1cm),후니 거실화,,,ab. 후니 거실화_WH,,,구분=수입|:|이름=(주)명신에프엔에스|:|주소=경기도 평택시 진위면 동천2길 14-21,수입제품,제조국=중국,(주)명신에프엔에스,arnaldo bassini|:|ab,단일,사이즈=265mm (±1cm),,1,,150.0,28.0,33.5,10.0,,봉지형,,비닐류(PP),N,N,"[[취급 및 사용상 주의사항]]
# 본 제품은 접착이 되어 있는 제품으로 세탁 시 탈색 및 제품 변형이 있을 수 있으니 가급적 세탁을 하지 마십시오.
# 오염제거는 엷게 푼 세제를 부드러운 헝겊에 묻혀서 닦아주십시오,
# 장시간 물에 담궈 두거나 세탁기 사용을 절대 금합니다.",구입처,031-666-3272 ((주)명신에프엔에스),,"# 본 제품은 엄격한 품질관리와 공정관리를 거쳐 생산 되었으며 외관검사, 물성검사에서 합격한 제품입니다.",,2023-07-06 14:25:49,2023-07-22 07:00:07,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F76006cd2-327f-47d7-a156-810bf8aa6ff5%2F76006cd2-327f-47d7-a156-810bf8aa6ff5_front_angle_1000.jpg?alt=media&token=a9c93460-7588-4082-9037-55a88731ab43,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F76006cd2-327f-47d7-a156-810bf8aa6ff5%2F76006cd2-327f-47d7-a156-810bf8aa6ff5_front_angle_1000.png?alt=media&token=0ec2ab70-72e8-4345-bb88-736b4bb47812,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F76006cd2-327f-47d7-a156-810bf8aa6ff5%2F76006cd2-327f-47d7-a156-810bf8aa6ff5_front_angle_250.jpg?alt=media&token=1f1f988c-79f8-4fe3-b5fa-a4d32a0b8608,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F76006cd2-327f-47d7-a156-810bf8aa6ff5%2F76006cd2-327f-47d7-a156-810bf8aa6ff5_front_angle_250.png?alt=media&token=60bf381e-4955-4f21-a822-b6b262971c42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,"가죽제품 재료의 종류 :: 겉감 - 인조가죽(합성가죽), 안감 - 면 85%, 폴리에스터 14%, 레이온 1%, 바닥재 - 합성고무",,,,,,,,,2019년 11월,그늘/바닥에 뉘어서 건조;드라이클리닝 불가함;물세탁 안됨;염소계 표백제로 표백할 수 없음;불꽃주의,,,,
8809158525852,11160101,패션잡화>유니섹스신발>유니섹스신발류>실내화,SUNG MOON 뉴 청소거실화,뉴 청소거실화,,,,,,구분=제조/판매|:|이름=성문 인터내셔날|:|주소=인천 서구 가좌동 178-334,수입제품,제조국=중국,성문 인터내셔날,SUNG MOON|:|성문,단일,,,1,,120.0,27.3,31.0,8.0,,봉지형,,플라스틱(PVC),N,N,,,,"# Beauty House Wares
_ our company is made beauty house wares only
# Just For You",,,2023-07-06 14:36:15,2023-07-22 07:00:07,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F24549828-ecdd-49cf-d7a9-197b6dd0f351%2F24549828-ecdd-49cf-d7a9-197b6dd0f351_front_angle_1000.jpg?alt=media&token=ac31c33a-9385-4d91-acc5-7d7d4f627872,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F24549828-ecdd-49cf-d7a9-197b6dd0f351%2F24549828-ecdd-49cf-d7a9-197b6dd0f351_front_angle_1000.png?alt=media&token=d537d325-b695-47b5-a646-73caedae66b0,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F24549828-ecdd-49cf-d7a9-197b6dd0f351%2F24549828-ecdd-49cf-d7a9-197b6dd0f351_front_angle_250.jpg?alt=media&token=91a4df29-f799-4920-a8a3-1ee863da23ac,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F24549828-ecdd-49cf-d7a9-197b6dd0f351%2F24549828-ecdd-49cf-d7a9-197b6dd0f351_front_angle_250.png?alt=media&token=952a2e13-e3a4-4252-9e6e-8a6a4cbabe69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,"재질 :: T/C, 면, EVA 자가드, 옥스포드, PVC",,,,,,,,,,,,,,
8809285862257,11100802,패션잡화>패션소품>우산>자동우산,Cloudpillar 접이식 자동우산 2단 체크실버 발롱테리 (225),접이식 자동우산 2단,,,접이식자동우산,CP-203C,,"구분=제조/생산|:|이름=주식회사 영인레인|:|주소=
구분=수입|:|이름=주식회사 영인레인|:|주소=서울시 강서구 화곡2동 884-2",수입제품,제조국=베트남,주식회사 영인레인,Cloudpillar,단일,,,1,,380.0,9.0,45.0,5.0,,기타유형,,,N,N,"[[사용 및 보관상 주의사항]]
#1 우산을 펼 때 좌우로 흔들어 펴주세요.
#2 사용 후 그늘에 말려 보관하세요.
#3 습기가 많은 곳에 보관하지 마세요.",,02-2695-6044 (주식회사 영인레인),,,,2023-07-10 10:57:24,2023-08-09 07:00:07,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F445c4793-385b-47c3-a860-ce2b4108325e%2F445c4793-385b-47c3-a860-ce2b4108325e_front_angle_1000.jpg?alt=media&token=1c0f4551-72f3-4682-943a-91f60cbd8fbd,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F445c4793-385b-47c3-a860-ce2b4108325e%2F445c4793-385b-47c3-a860-ce2b4108325e_front_angle_1000.png?alt=media&token=27e9bba1-0fee-4535-a199-a613e64956b8,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F445c4793-385b-47c3-a860-ce2b4108325e%2F445c4793-385b-47c3-a860-ce2b4108325e_front_angle_250.jpg?alt=media&token=626755ae-e0af-4fa6-8532-513c99b5db37,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F445c4793-385b-47c3-a860-ce2b4108325e%2F445c4793-385b-47c3-a860-ce2b4108325e_front_angle_250.png?alt=media&token=5ff78e1c-1825-4a9e-b0e0-534bf83ac376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,실버;블루,,체크,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,폴리에스터,,,,Y,,,,,,,,,,,,2018년 11월,,,,,
8809285862233,11100802,패션잡화>패션소품>우산>자동우산,Cloudpillar 접이식 자동우산 2단 실버 발롱테리 (223),접이식 자동우산 2단,,,접이식자동우산,CP-002E,,"구분=제조/생산|:|이름=주식회사 영인레인|:|주소=
구분=수입|:|이름=주식회사 영인레인|:|주소=서울시 강서구 화곡2동 884-2",수입제품,제조국=중국,주식회사 영인레인,Cloudpillar,단일,,,1,,330.0,8.0,46.0,5.0,,기타유형,,,N,N,"[[사용 및 보관상 주의사항]]
#1 우산을 펼 때 좌우로 흔들어 펴주세요.
#2 사용 후 그늘에 말려 보관하세요.
#3 습기가 많은 곳에 보관하지 마세요.
#4 우산의 중봉이 휘지 않도록 주의하세요.",, 02-2695-6002 (주식회사 영인레인),,,,2023-07-10 11:07:01,2023-08-09 07:00:07,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F455383ed-27f1-4574-b71e-a06b945d1f3a%2F455383ed-27f1-4574-b71e-a06b945d1f3a_front_angle_1000.jpg?alt=media&token=21999353-be0c-4ef5-8f56-9a99f17394a1,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F455383ed-27f1-4574-b71e-a06b945d1f3a%2F455383ed-27f1-4574-b71e-a06b945d1f3a_front_angle_1000.png?alt=media&token=955d7f4f-f57b-48f0-bfa2-63a9e85201d7,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F455383ed-27f1-4574-b71e-a06b945d1f3a%2F455383ed-27f1-4574-b71e-a06b945d1f3a_front_angle_250.jpg?alt=media&token=c1bfd8cc-fc62-4321-8bb6-c477fbd662f6,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F455383ed-27f1-4574-b71e-a06b945d1f3a%2F455383ed-27f1-4574-b71e-a06b945d1f3a_front_angle_250.png?alt=media&token=4ece4dac-1983-40c3-a0d3-d074f273714f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,실버;블랙,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,폴리에스터,,,,Y,,,,,,,,,,,,,,,,,
8809468322059,11100802,패션잡화>패션소품>우산>자동우산,가파치 접이식 자동우산 2단 체크실버 58cm x 8K,2단 체크실버 (가파치),,2단체크실버(가파치),접이식자동우산,RH205 (C),,구분=수입|:|이름=레인하우스|:|주소=경북 경산시 와촌면 음양길 31,수입제품,원산지=중국,레인하우스,가파치|:|CAPACCI|:|Rain House|:|레인하우스,단일,,,1,,380.0,9.0,45.0,5.0,,기타유형,,,N,N,"[[사용 및 보관상 주의]]
#1 우산을 펼 때 좌우로 흔들어서 편다.
#2 사용 후 그늘에서 말려서 보관한다.
#3 습기가 많은 곳에 보관하지 말 것.

[[기타 주의사항]]
# 본 제품은 CAPACCI 상표의 라이센스 협약에 따라 레인하우스에서 제조, 판매하는 상품으로 디자인 복제 및 상품권 무단사용을 불허함.",구입판매점,053-813-6512 (레인하우스),,"# 살대 사이즈, 살수 : 58cm x 8K
# 교환기간 : 구입일로 부터 7일까지",,2023-07-10 11:50:34,2023-08-09 07:00:07,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F92aeaa20-1695-4fae-8bfb-f3088b5dbda1%2F92aeaa20-1695-4fae-8bfb-f3088b5dbda1_front_angle_1000.jpg?alt=media&token=6aa84241-0392-4291-9c79-67b87658bf6c,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F92aeaa20-1695-4fae-8bfb-f3088b5dbda1%2F92aeaa20-1695-4fae-8bfb-f3088b5dbda1_front_angle_1000.png?alt=media&token=2399260e-a445-4d21-9827-489dc2c1e707,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F92aeaa20-1695-4fae-8bfb-f3088b5dbda1%2F92aeaa20-1695-4fae-8bfb-f3088b5dbda1_front_angle_250.jpg?alt=media&token=3586e81b-ab38-40e2-8e97-a3e7e9b441f4,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F92aeaa20-1695-4fae-8bfb-f3088b5dbda1%2F92aeaa20-1695-4fae-8bfb-f3088b5dbda1_front_angle_250.png?alt=media&token=e6eb5eee-a844-4880-9244-ff5871191cfb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,버건디;골드,,체크,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,폴리실버 100%,,,,Y,,,,,http://www.cyverwoosan.com,,,,,,,2017년 01월,,,,,
8809285863230,11100801,패션잡화>패션소품>우산>수동우산,Cloudpillar 접이식수동우산 3단 실버 A 발롱테리 (323)(80),접이식수동우산 3단,,,접이식수동우산,CP-004E,,"구분=제조/생산|:|이름=주식회사 영인레인|:|주소=
구분=수입|:|이름=주식회사 영인레인|:|주소=서울시 강서구 화곡2동 884-2",수입제품,제조국=중국,주식회사 영인레인,Cloudpillar,단일,,,1,,270.0,6.0,5.0,24.5,,기타유형,,,N,N,"[[사용 및 보관상 주의사항]]
#1 우산을 펼 때 좌우로 흔들어 펴주세요.
#2 사용 후 그늘에 말려 보관하세요.
#3 습기가 많은 곳에 보관하지 마세요.
#4 우산의 중봉이 휘지 않도록 주의하세요.",,02-2695-6002 (주식회사 영인레인),,,,2023-07-14 09:19:32,2023-08-11 07:00:07,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F5cb998cd-ee20-4c67-8fa3-b29d17799f6b%2F5cb998cd-ee20-4c67-8fa3-b29d17799f6b_front_angle_1000.jpg?alt=media&token=1614d072-3987-466f-84ef-a9957cd63157,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F5cb998cd-ee20-4c67-8fa3-b29d17799f6b%2F5cb998cd-ee20-4c67-8fa3-b29d17799f6b_front_angle_1000.png?alt=media&token=02093a14-c63a-49f7-8006-3288aa90e682,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F5cb998cd-ee20-4c67-8fa3-b29d17799f6b%2F5cb998cd-ee20-4c67-8fa3-b29d17799f6b_front_angle_250.jpg?alt=media&token=acacb3b5-bad7-440f-8ad7-42096a3e812c,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F5cb998cd-ee20-4c67-8fa3-b29d17799f6b%2F5cb998cd-ee20-4c67-8fa3-b29d17799f6b_front_angle_250.png?alt=media&token=a72916c5-5ce7-4817-965e-479661f27eae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,실버;블랙,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,폴리에스터,,,,Y,,,,,,,,,,,,,,,,,
8809158526354,11160101,패션잡화>유니섹스신발>유니섹스신발류>실내화,아놀드 바시니 심플2 거실화 (FREE),아놀드 바시니 심플 거실화,,,AB.심플2 거실화,,,구분=수입판매|:|이름=성문인터내셔날|:|주소=인천광역시 서구 봉수대로 183번길 19,수입제품,원산지=중국,성문인터내셔날,AB|:|아놀도 바시니|:|arnaldo bassini,단일,규격=FREE,,1,,140.0,28.0,32.0,6.5,,봉지형,,비닐류(PP),N,N,"[[기타 주의사항]]
# 직사광선에 장시간 노출시킬 경우 제품에 변형이 생길 수 있습니다.
# 물기가 있는 곳에서 사용하실 경우 미끄러질 수 있으니 주의하십시오.
# 본 제품은 상표등록제품으로 무단복제시 법적 처벌을 받을 수 있습니다.
# 본 제품은 디자인등록제품으로 무단복제시 법적 처벌을 받을 수 있습니다. ",,032-574-9063 (성문인터내셔날),"# 층간소음방지
# 초경량 EVA소재
# 편안한 착화감",# Designed By Korea,,2023-07-17 13:12:34,2023-08-11 07:00:07,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F2a7501d0-cc4b-4347-2e92-ce06dbf4bdd7%2F2a7501d0-cc4b-4347-2e92-ce06dbf4bdd7_front_angle_1000.jpg?alt=media&token=7c7de4ac-2c71-4293-9ba3-ebe93c89fc9f,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F2a7501d0-cc4b-4347-2e92-ce06dbf4bdd7%2F2a7501d0-cc4b-4347-2e92-ce06dbf4bdd7_front_angle_1000.png?alt=media&token=32b53e05-e564-420a-be52-709f63445aeb,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F2a7501d0-cc4b-4347-2e92-ce06dbf4bdd7%2F2a7501d0-cc4b-4347-2e92-ce06dbf4bdd7_front_angle_250.jpg?alt=media&token=56776580-d4e1-4910-87fd-64bc340221b6,https://firebasestorage.googleapis.com/v0/b/steady-copilot-206205.appspot.com/o/goods%2F2a7501d0-cc4b-4347-2e92-ce06dbf4bdd7%2F2a7501d0-cc4b-4347-2e92-ce06dbf4bdd7_front_angle_250.png?alt=media&token=ab18a0be-364a-496c-ab14-7da26b7f0923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,재질 :: EVA,,,,,,,,,,,,,,
